日付,時間,年,月,日,時,分,秒,オーダーNo,ロット,生産数,不良数,不良[1],不良[2],不良[3],不良[4],不良[5],不良[6]
2023/05/28,10:27:53,2023,5,28,10,27,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:28:03,2023,5,28,10,28,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:28:13,2023,5,28,10,28,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:28:23,2023,5,28,10,28,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:28:33,2023,5,28,10,28,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:28:43,2023,5,28,10,28,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:28:53,2023,5,28,10,28,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:29:03,2023,5,28,10,29,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:29:13,2023,5,28,10,29,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:29:23,2023,5,28,10,29,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:29:33,2023,5,28,10,29,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:29:43,2023,5,28,10,29,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:29:53,2023,5,28,10,29,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:30:03,2023,5,28,10,30,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:30:13,2023,5,28,10,30,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:30:23,2023,5,28,10,30,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:30:33,2023,5,28,10,30,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:30:43,2023,5,28,10,30,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:30:53,2023,5,28,10,30,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:31:03,2023,5,28,10,31,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:31:13,2023,5,28,10,31,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:31:23,2023,5,28,10,31,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:31:33,2023,5,28,10,31,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:31:43,2023,5,28,10,31,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:31:53,2023,5,28,10,31,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:32:03,2023,5,28,10,32,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:32:13,2023,5,28,10,32,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:32:23,2023,5,28,10,32,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:32:33,2023,5,28,10,32,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:32:43,2023,5,28,10,32,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:32:53,2023,5,28,10,32,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:33:03,2023,5,28,10,33,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:33:13,2023,5,28,10,33,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:33:23,2023,5,28,10,33,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:33:33,2023,5,28,10,33,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:33:43,2023,5,28,10,33,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:33:53,2023,5,28,10,33,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:34:03,2023,5,28,10,34,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:34:13,2023,5,28,10,34,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:34:23,2023,5,28,10,34,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:34:33,2023,5,28,10,34,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:34:43,2023,5,28,10,34,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:34:53,2023,5,28,10,34,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:35:03,2023,5,28,10,35,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:35:13,2023,5,28,10,35,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:35:23,2023,5,28,10,35,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:35:33,2023,5,28,10,35,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:35:43,2023,5,28,10,35,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:35:53,2023,5,28,10,35,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:36:03,2023,5,28,10,36,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:36:13,2023,5,28,10,36,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:36:23,2023,5,28,10,36,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:36:33,2023,5,28,10,36,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:36:43,2023,5,28,10,36,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:36:53,2023,5,28,10,36,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:37:03,2023,5,28,10,37,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:37:13,2023,5,28,10,37,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:37:23,2023,5,28,10,37,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:37:33,2023,5,28,10,37,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:37:43,2023,5,28,10,37,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:37:53,2023,5,28,10,37,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:38:03,2023,5,28,10,38,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:38:13,2023,5,28,10,38,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:38:23,2023,5,28,10,38,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:38:33,2023,5,28,10,38,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:38:43,2023,5,28,10,38,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:38:53,2023,5,28,10,38,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:39:03,2023,5,28,10,39,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:39:13,2023,5,28,10,39,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:39:23,2023,5,28,10,39,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:39:33,2023,5,28,10,39,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:39:43,2023,5,28,10,39,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:39:53,2023,5,28,10,39,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:40:03,2023,5,28,10,40,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:40:13,2023,5,28,10,40,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:40:23,2023,5,28,10,40,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:40:33,2023,5,28,10,40,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:40:43,2023,5,28,10,40,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:40:53,2023,5,28,10,40,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:41:03,2023,5,28,10,41,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:41:13,2023,5,28,10,41,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:41:23,2023,5,28,10,41,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:41:33,2023,5,28,10,41,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:41:43,2023,5,28,10,41,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:41:53,2023,5,28,10,41,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:42:03,2023,5,28,10,42,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:42:13,2023,5,28,10,42,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:42:23,2023,5,28,10,42,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:42:33,2023,5,28,10,42,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:42:43,2023,5,28,10,42,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:42:53,2023,5,28,10,42,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:43:03,2023,5,28,10,43,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:43:13,2023,5,28,10,43,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:43:23,2023,5,28,10,43,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:43:33,2023,5,28,10,43,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:43:43,2023,5,28,10,43,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:43:53,2023,5,28,10,43,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:44:03,2023,5,28,10,44,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:44:13,2023,5,28,10,44,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:44:23,2023,5,28,10,44,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:44:33,2023,5,28,10,44,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:44:43,2023,5,28,10,44,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:44:53,2023,5,28,10,44,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:45:03,2023,5,28,10,45,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:45:13,2023,5,28,10,45,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:45:23,2023,5,28,10,45,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:45:33,2023,5,28,10,45,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:45:43,2023,5,28,10,45,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:45:53,2023,5,28,10,45,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:46:03,2023,5,28,10,46,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:46:13,2023,5,28,10,46,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:46:23,2023,5,28,10,46,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:46:33,2023,5,28,10,46,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:46:43,2023,5,28,10,46,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:46:53,2023,5,28,10,46,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:47:03,2023,5,28,10,47,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:47:13,2023,5,28,10,47,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:47:23,2023,5,28,10,47,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:47:33,2023,5,28,10,47,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:47:43,2023,5,28,10,47,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:47:53,2023,5,28,10,47,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:48:03,2023,5,28,10,48,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:48:13,2023,5,28,10,48,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:48:23,2023,5,28,10,48,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:48:33,2023,5,28,10,48,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:48:43,2023,5,28,10,48,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:48:53,2023,5,28,10,48,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:49:03,2023,5,28,10,49,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:49:13,2023,5,28,10,49,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:49:23,2023,5,28,10,49,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:49:33,2023,5,28,10,49,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:49:43,2023,5,28,10,49,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:49:53,2023,5,28,10,49,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:50:03,2023,5,28,10,50,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:50:13,2023,5,28,10,50,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:50:23,2023,5,28,10,50,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:50:33,2023,5,28,10,50,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:50:43,2023,5,28,10,50,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:50:53,2023,5,28,10,50,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:51:03,2023,5,28,10,51,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:51:13,2023,5,28,10,51,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:51:23,2023,5,28,10,51,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:51:33,2023,5,28,10,51,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:51:43,2023,5,28,10,51,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:51:53,2023,5,28,10,51,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:52:03,2023,5,28,10,52,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:52:13,2023,5,28,10,52,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:52:23,2023,5,28,10,52,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:52:33,2023,5,28,10,52,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:52:43,2023,5,28,10,52,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:52:53,2023,5,28,10,52,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:53:03,2023,5,28,10,53,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:53:13,2023,5,28,10,53,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:53:23,2023,5,28,10,53,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:53:33,2023,5,28,10,53,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:53:43,2023,5,28,10,53,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:53:53,2023,5,28,10,53,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:54:03,2023,5,28,10,54,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:54:13,2023,5,28,10,54,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:54:23,2023,5,28,10,54,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:54:33,2023,5,28,10,54,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:54:43,2023,5,28,10,54,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:54:53,2023,5,28,10,54,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:55:03,2023,5,28,10,55,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:55:13,2023,5,28,10,55,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:55:23,2023,5,28,10,55,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:55:33,2023,5,28,10,55,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:55:43,2023,5,28,10,55,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:55:53,2023,5,28,10,55,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:56:03,2023,5,28,10,56,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:56:13,2023,5,28,10,56,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:56:23,2023,5,28,10,56,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:56:33,2023,5,28,10,56,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:56:43,2023,5,28,10,56,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:56:53,2023,5,28,10,56,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:57:03,2023,5,28,10,57,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:57:13,2023,5,28,10,57,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:57:23,2023,5,28,10,57,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:57:33,2023,5,28,10,57,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:57:43,2023,5,28,10,57,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:57:53,2023,5,28,10,57,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:58:03,2023,5,28,10,58,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:58:13,2023,5,28,10,58,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:58:23,2023,5,28,10,58,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:58:33,2023,5,28,10,58,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:58:43,2023,5,28,10,58,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:58:53,2023,5,28,10,58,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:59:03,2023,5,28,10,59,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:59:13,2023,5,28,10,59,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:59:23,2023,5,28,10,59,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:59:33,2023,5,28,10,59,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:59:43,2023,5,28,10,59,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,10:59:53,2023,5,28,10,59,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:00:03,2023,5,28,11,0,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:00:13,2023,5,28,11,0,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:00:23,2023,5,28,11,0,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:00:33,2023,5,28,11,0,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:00:43,2023,5,28,11,0,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:00:53,2023,5,28,11,0,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:01:03,2023,5,28,11,1,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:01:13,2023,5,28,11,1,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:01:23,2023,5,28,11,1,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:01:33,2023,5,28,11,1,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:01:43,2023,5,28,11,1,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:01:53,2023,5,28,11,1,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:02:03,2023,5,28,11,2,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:02:13,2023,5,28,11,2,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:02:23,2023,5,28,11,2,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:02:33,2023,5,28,11,2,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:02:43,2023,5,28,11,2,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:02:53,2023,5,28,11,2,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:03:03,2023,5,28,11,3,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:03:13,2023,5,28,11,3,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:03:23,2023,5,28,11,3,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:03:33,2023,5,28,11,3,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:03:43,2023,5,28,11,3,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:03:53,2023,5,28,11,3,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:04:03,2023,5,28,11,4,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:04:13,2023,5,28,11,4,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:04:23,2023,5,28,11,4,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:04:33,2023,5,28,11,4,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:04:43,2023,5,28,11,4,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:04:53,2023,5,28,11,4,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:05:03,2023,5,28,11,5,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:05:13,2023,5,28,11,5,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:05:23,2023,5,28,11,5,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:05:33,2023,5,28,11,5,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:05:43,2023,5,28,11,5,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:05:53,2023,5,28,11,5,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:06:03,2023,5,28,11,6,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:06:13,2023,5,28,11,6,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:06:23,2023,5,28,11,6,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:06:33,2023,5,28,11,6,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:06:43,2023,5,28,11,6,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:06:53,2023,5,28,11,6,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:07:03,2023,5,28,11,7,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:07:13,2023,5,28,11,7,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:07:23,2023,5,28,11,7,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:07:33,2023,5,28,11,7,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:07:43,2023,5,28,11,7,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:07:53,2023,5,28,11,7,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:08:03,2023,5,28,11,8,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:08:13,2023,5,28,11,8,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:08:23,2023,5,28,11,8,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:08:33,2023,5,28,11,8,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:08:43,2023,5,28,11,8,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:08:53,2023,5,28,11,8,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:09:03,2023,5,28,11,9,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:09:13,2023,5,28,11,9,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:09:23,2023,5,28,11,9,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:09:33,2023,5,28,11,9,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:09:43,2023,5,28,11,9,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:09:53,2023,5,28,11,9,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:10:03,2023,5,28,11,10,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:10:13,2023,5,28,11,10,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:10:23,2023,5,28,11,10,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:10:33,2023,5,28,11,10,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:10:43,2023,5,28,11,10,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:10:53,2023,5,28,11,10,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:11:03,2023,5,28,11,11,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:11:13,2023,5,28,11,11,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:11:23,2023,5,28,11,11,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:11:33,2023,5,28,11,11,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:11:43,2023,5,28,11,11,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:11:53,2023,5,28,11,11,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:12:03,2023,5,28,11,12,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:12:13,2023,5,28,11,12,13,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:12:23,2023,5,28,11,12,23,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:12:33,2023,5,28,11,12,33,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:12:43,2023,5,28,11,12,43,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:12:53,2023,5,28,11,12,53,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:13:03,2023,5,28,11,13,3,650,0,3950,0,0,0,0,1025638400,15650,0
2023/05/28,11:13:13,2023,5,28,11,13,13,650,0,3950,0,0,0,0,1025638400,15650,0
